COUNTRY,Country,BIRTH,Place of birth,GENDER,Gender,RATE,Rate,YEAR,Year,Value
GRC,Greece,NB,Native-born,WMN,Women,N_RATE,Employment rate,2013,2013,40
GRC,Greece,NB,Native-born,WMN,Women,N_RATE,Employment rate,2014,2014,40.9
GRC,Greece,NB,Native-born,WMN,Women,N_RATE,Employment rate,2015,2015,42.3
GRC,Greece,NB,Native-born,WMN,Women,N_RATE,Employment rate,2016,2016,43.3
GRC,Greece,NB,Native-born,WMN,Women,N_RATE,Employment rate,2017,2017,44.6
GRC,Greece,NB,Native-born,WMN,Women,N_RATE,Employment rate,2018,2018,45.8
GRC,Greece,NB,Native-born,WMN,Women,N_RATE,Employment rate,2019,2019,47.9
GRC,Greece,NB,Native-born,WMN,Women,N_RATE,Employment rate,2020,2020,45.2
GRC,Greece,NB,Native-born,WMN,Women,N_RATE,Employment rate,2021,2021,48.6
GRC,Greece,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2011,2011,21.4
GRC,Greece,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2012,2012,27.9
GRC,Greece,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2013,2013,30.7
GRC,Greece,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2014,2014,29.8
GRC,Greece,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2015,2015,28.7
GRC,Greece,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2016,2016,27.7
GRC,Greece,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2017,2017,25.4
GRC,Greece,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2018,2018,23.3
GRC,Greece,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2019,2019,20.3
GRC,Greece,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2020,2020,20.1
GRC,Greece,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2021,2021,18.2
GRC,Greece,NB,Native-born,WMN,Women,P_RATE,Participation rate,2011,2011,57.1
GRC,Greece,NB,Native-born,WMN,Women,P_RATE,Participation rate,2012,2012,57.9
GRC,Greece,NB,Native-born,WMN,Women,P_RATE,Participation rate,2013,2013,57.7
GRC,Greece,NB,Native-born,WMN,Women,P_RATE,Participation rate,2014,2014,58.3
GRC,Greece,NB,Native-born,WMN,Women,P_RATE,Participation rate,2015,2015,59.3
GRC,Greece,NB,Native-born,WMN,Women,P_RATE,Participation rate,2016,2016,59.9
GRC,Greece,NB,Native-born,WMN,Women,P_RATE,Participation rate,2017,2017,59.8
GRC,Greece,NB,Native-born,WMN,Women,P_RATE,Participation rate,2018,2018,59.7
GRC,Greece,NB,Native-born,WMN,Women,P_RATE,Participation rate,2019,2019,60.1
GRC,Greece,NB,Native-born,WMN,Women,P_RATE,Participation rate,2020,2020,56.8
GRC,Greece,NB,Native-born,WMN,Women,P_RATE,Participation rate,2021,2021,59.4
GRC,Greece,NB,Native-born,TOT,Total,N_RATE,Employment rate,2011,2011,55.2
GRC,Greece,NB,Native-born,TOT,Total,N_RATE,Employment rate,2012,2012,50.9
GRC,Greece,NB,Native-born,TOT,Total,N_RATE,Employment rate,2013,2013,48.9
GRC,Greece,NB,Native-born,TOT,Total,N_RATE,Employment rate,2014,2014,49.3
GRC,Greece,NB,Native-born,TOT,Total,N_RATE,Employment rate,2015,2015,50.6
GRC,Greece,NB,Native-born,TOT,Total,N_RATE,Employment rate,2016,2016,51.9
GRC,Greece,NB,Native-born,TOT,Total,N_RATE,Employment rate,2017,2017,53.6
GRC,Greece,NB,Native-born,TOT,Total,N_RATE,Employment rate,2018,2018,55.1
GRC,Greece,NB,Native-born,TOT,Total,N_RATE,Employment rate,2019,2019,56.8
GRC,Greece,NB,Native-born,TOT,Total,N_RATE,Employment rate,2020,2020,53.9
GRC,Greece,NB,Native-born,TOT,Total,N_RATE,Employment rate,2021,2021,57.4
GRC,Greece,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2011,2011,17.4
GRC,Greece,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2012,2012,23.6
GRC,Greece,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2013,2013,26.5
GRC,Greece,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2014,2014,25.8
GRC,Greece,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2015,2015,24.4
GRC,Greece,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2016,2016,23
GRC,Greece,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2017,2017,20.8
GRC,Greece,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2018,2018,18.6
GRC,Greece,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2019,2019,16.3
GRC,Greece,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2020,2020,16.5
GRC,Greece,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2021,2021,16.5
GRC,Greece,NB,Native-born,TOT,Total,P_RATE,Participation rate,2011,2011,66.8
GRC,Greece,NB,Native-born,TOT,Total,P_RATE,Participation rate,2012,2012,66.7
GRC,Greece,NB,Native-born,TOT,Total,P_RATE,Participation rate,2013,2013,66.5
GRC,Greece,NB,Native-born,TOT,Total,P_RATE,Participation rate,2014,2014,66.5
GRC,Greece,NB,Native-born,TOT,Total,P_RATE,Participation rate,2015,2015,66.9
GRC,Greece,NB,Native-born,TOT,Total,P_RATE,Participation rate,2016,2016,67.3
GRC,Greece,NB,Native-born,TOT,Total,P_RATE,Participation rate,2017,2017,67.6
GRC,Greece,NB,Native-born,TOT,Total,P_RATE,Participation rate,2018,2018,67.7
GRC,Greece,NB,Native-born,TOT,Total,P_RATE,Participation rate,2019,2019,67.9
GRC,Greece,NB,Native-born,TOT,Total,P_RATE,Participation rate,2020,2020,64.8
GRC,Greece,NB,Native-born,TOT,Total,P_RATE,Participation rate,2021,2021,66.9
HUN,Hungary,NB,Native-born,MEN,Men,N_RATE,Employment rate,2011,2011,61
HUN,Hungary,NB,Native-born,MEN,Men,N_RATE,Employment rate,2012,2012,61.4
HUN,Hungary,NB,Native-born,MEN,Men,N_RATE,Employment rate,2013,2013,63.4
HUN,Hungary,NB,Native-born,MEN,Men,N_RATE,Employment rate,2014,2014,67.6
HUN,Hungary,NB,Native-born,MEN,Men,N_RATE,Employment rate,2015,2015,70
HUN,Hungary,NB,Native-born,MEN,Men,N_RATE,Employment rate,2016,2016,72.8
HUN,Hungary,NB,Native-born,MEN,Men,N_RATE,Employment rate,2017,2017,75.1
HUN,Hungary,NB,Native-born,MEN,Men,N_RATE,Employment rate,2018,2018,76.2
HUN,Hungary,NB,Native-born,MEN,Men,N_RATE,Employment rate,2019,2019,77.2
HUN,Hungary,NB,Native-born,MEN,Men,N_RATE,Employment rate,2020,2020,77
HUN,Hungary,NB,Native-born,MEN,Men,N_RATE,Employment rate,2021,2021,77.7
HUN,Hungary,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2011,2011,11.1
HUN,Hungary,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2012,2012,11.5
HUN,Hungary,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2013,2013,10.4
HUN,Hungary,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2014,2014,7.7
HUN,Hungary,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2015,2015,6.7
HUN,Hungary,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2016,2016,5.2
HUN,Hungary,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2017,2017,3.9
HUN,Hungary,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2018,2018,3.5
HUN,Hungary,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2019,2019,3.4
HUN,Hungary,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2020,2020,4.1
HUN,Hungary,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2021,2021,3.9
HUN,Hungary,NB,Native-born,MEN,Men,P_RATE,Participation rate,2011,2011,68.6
HUN,Hungary,NB,Native-born,MEN,Men,P_RATE,Participation rate,2012,2012,69.3
HUN,Hungary,NB,Native-born,MEN,Men,P_RATE,Participation rate,2013,2013,70.7
HUN,Hungary,NB,Native-born,MEN,Men,P_RATE,Participation rate,2014,2014,73.2
HUN,Hungary,NB,Native-born,MEN,Men,P_RATE,Participation rate,2015,2015,75
HUN,Hungary,NB,Native-born,MEN,Men,P_RATE,Participation rate,2016,2016,76.7
HUN,Hungary,NB,Native-born,MEN,Men,P_RATE,Participation rate,2017,2017,78.2
HUN,Hungary,NB,Native-born,MEN,Men,P_RATE,Participation rate,2018,2018,79
HUN,Hungary,NB,Native-born,MEN,Men,P_RATE,Participation rate,2019,2019,79.9
HUN,Hungary,NB,Native-born,MEN,Men,P_RATE,Participation rate,2020,2020,80.3
HUN,Hungary,NB,Native-born,MEN,Men,P_RATE,Participation rate,2021,2021,80.9
HUN,Hungary,NB,Native-born,WMN,Women,N_RATE,Employment rate,2011,2011,50.5
HUN,Hungary,NB,Native-born,WMN,Women,N_RATE,Employment rate,2012,2012,51.7
HUN,Hungary,NB,Native-born,WMN,Women,N_RATE,Employment rate,2013,2013,52.5
HUN,Hungary,NB,Native-born,WMN,Women,N_RATE,Employment rate,2014,2014,55.8
HUN,Hungary,NB,Native-born,WMN,Women,N_RATE,Employment rate,2015,2015,57.7
HUN,Hungary,NB,Native-born,WMN,Women,N_RATE,Employment rate,2016,2016,60.1
HUN,Hungary,NB,Native-born,WMN,Women,N_RATE,Employment rate,2017,2017,61.1
HUN,Hungary,NB,Native-born,WMN,Women,N_RATE,Employment rate,2018,2018,62.3
HUN,Hungary,NB,Native-born,WMN,Women,N_RATE,Employment rate,2019,2019,62.7
HUN,Hungary,NB,Native-born,WMN,Women,N_RATE,Employment rate,2020,2020,66.7
HUN,Hungary,NB,Native-born,WMN,Women,N_RATE,Employment rate,2021,2021,67.9
HUN,Hungary,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2011,2011,11
HUN,Hungary,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2012,2012,10.7
HUN,Hungary,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2013,2013,10.1
HUN,Hungary,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2014,2014,7.9
HUN,Hungary,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2015,2015,7
HUN,Hungary,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2016,2016,5.1
HUN,Hungary,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2017,2017,4.6
HUN,Hungary,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2018,2018,4
HUN,Hungary,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2019,2019,3.6
HUN,Hungary,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2020,2020,4.1
HUN,Hungary,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2021,2021,4.3
HUN,Hungary,NB,Native-born,WMN,Women,P_RATE,Participation rate,2011,2011,56.7
HUN,Hungary,NB,Native-born,WMN,Women,P_RATE,Participation rate,2012,2012,57.8
HUN,Hungary,NB,Native-born,WMN,Women,P_RATE,Participation rate,2013,2013,58.4
HUN,Hungary,NB,Native-born,WMN,Women,P_RATE,Participation rate,2014,2014,60.6
HUN,Hungary,NB,Native-born,WMN,Women,P_RATE,Participation rate,2015,2015,62.1
HUN,Hungary,NB,Native-born,WMN,Women,P_RATE,Participation rate,2016,2016,63.3
HUN,Hungary,NB,Native-born,WMN,Women,P_RATE,Participation rate,2017,2017,64.1
HUN,Hungary,NB,Native-born,WMN,Women,P_RATE,Participation rate,2018,2018,64.9
HUN,Hungary,NB,Native-born,WMN,Women,P_RATE,Participation rate,2019,2019,65
HUN,Hungary,NB,Native-born,WMN,Women,P_RATE,Participation rate,2020,2020,69.6
HUN,Hungary,NB,Native-born,WMN,Women,P_RATE,Participation rate,2021,2021,71
HUN,Hungary,NB,Native-born,TOT,Total,N_RATE,Employment rate,2011,2011,55.7
HUN,Hungary,NB,Native-born,TOT,Total,N_RATE,Employment rate,2012,2012,56.4
HUN,Hungary,NB,Native-born,TOT,Total,N_RATE,Employment rate,2013,2013,57.9
HUN,Hungary,NB,Native-born,TOT,Total,N_RATE,Employment rate,2014,2014,61.6
HUN,Hungary,NB,Native-born,TOT,Total,N_RATE,Employment rate,2015,2015,63.8
HUN,Hungary,NB,Native-born,TOT,Total,N_RATE,Employment rate,2016,2016,66.4
HUN,Hungary,NB,Native-born,TOT,Total,N_RATE,Employment rate,2017,2017,68.1
HUN,Hungary,NB,Native-born,TOT,Total,N_RATE,Employment rate,2018,2018,69.2
HUN,Hungary,NB,Native-born,TOT,Total,N_RATE,Employment rate,2019,2019,69.9
HUN,Hungary,NB,Native-born,TOT,Total,N_RATE,Employment rate,2020,2020,71.7
HUN,Hungary,NB,Native-born,TOT,Total,N_RATE,Employment rate,2021,2021,72.8
HUN,Hungary,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2011,2011,11
HUN,Hungary,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2012,2012,11.1
HUN,Hungary,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2013,2013,10.2
HUN,Hungary,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2014,2014,7.8
HUN,Hungary,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2015,2015,6.8
HUN,Hungary,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2016,2016,5.1
HUN,Hungary,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2017,2017,4.2
HUN,Hungary,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2018,2018,3.7
HUN,Hungary,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2019,2019,3.5
HUN,Hungary,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2020,2020,4
HUN,Hungary,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2021,2021,4.1
HUN,Hungary,NB,Native-born,TOT,Total,P_RATE,Participation rate,2011,2011,62.6
HUN,Hungary,NB,Native-born,TOT,Total,P_RATE,Participation rate,2012,2012,63.5
HUN,Hungary,NB,Native-born,TOT,Total,P_RATE,Participation rate,2013,2013,64.5
HUN,Hungary,NB,Native-born,TOT,Total,P_RATE,Participation rate,2014,2014,66.8
HUN,Hungary,NB,Native-born,TOT,Total,P_RATE,Participation rate,2015,2015,68.5
HUN,Hungary,NB,Native-born,TOT,Total,P_RATE,Participation rate,2016,2016,70
HUN,Hungary,NB,Native-born,TOT,Total,P_RATE,Participation rate,2017,2017,71.1
HUN,Hungary,NB,Native-born,TOT,Total,P_RATE,Participation rate,2018,2018,71.9
HUN,Hungary,NB,Native-born,TOT,Total,P_RATE,Participation rate,2019,2019,72.4
HUN,Hungary,NB,Native-born,TOT,Total,P_RATE,Participation rate,2020,2020,74.9
HUN,Hungary,NB,Native-born,TOT,Total,P_RATE,Participation rate,2021,2021,76
ISL,Iceland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2011,2011,80.5
ISL,Iceland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2012,2012,81.4
ISL,Iceland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2013,2013,83.2
ISL,Iceland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2014,2014,85.5
ISL,Iceland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2015,2015,87.4
ISL,Iceland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2016,2016,89.5
ISL,Iceland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2017,2017,88.6
ISL,Iceland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2018,2018,87.6
ISL,Iceland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2019,2019,86.2
ISL,Iceland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2020,2020,83.7
ISL,Iceland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2021,2021,82.8
ISL,Iceland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2011,2011,7.6
ISL,Iceland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2012,2012,6.1
ISL,Iceland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2013,2013,5.4
ISL,Iceland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2014,2014,5
ISL,Iceland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2015,2015,3.7
ISL,Iceland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2016,2016,2.9
ISL,Iceland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2017,2017,2.9
ISL,Iceland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2018,2018,2.7
ISL,Iceland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2019,2019,3.9
ISL,Iceland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2020,2020,4.7
ISL,Iceland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2021,2021,5.2
ISL,Iceland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2011,2011,87.2
ISL,Iceland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2012,2012,86.7
ISL,Iceland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2013,2013,88
ISL,Iceland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2014,2014,89.9
ISL,Iceland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2015,2015,90.8
ISL,Iceland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2016,2016,92.2
ISL,Iceland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2017,2017,91.3
ISL,Iceland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2018,2018,90
ISL,Iceland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2019,2019,89.7
ISL,Iceland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2020,2020,88
ISL,Iceland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2021,2021,87.4
ISL,Iceland,NB,Native-born,WMN,Women,N_RATE,Employment rate,2011,2011,76.8
ISL,Iceland,NB,Native-born,WMN,Women,N_RATE,Employment rate,2012,2012,78.2
ISL,Iceland,NB,Native-born,WMN,Women,N_RATE,Employment rate,2013,2013,79.1
ISL,Iceland,NB,Native-born,WMN,Women,N_RATE,Employment rate,2014,2014,80.6
ISL,Iceland,NB,Native-born,WMN,Women,N_RATE,Employment rate,2015,2015,82.9
ISL,Iceland,NB,Native-born,WMN,Women,N_RATE,Employment rate,2016,2016,83.5
ISL,Iceland,NB,Native-born,WMN,Women,N_RATE,Employment rate,2017,2017,83.1
ISL,Iceland,NB,Native-born,WMN,Women,N_RATE,Employment rate,2018,2018,83
ISL,Iceland,NB,Native-born,WMN,Women,N_RATE,Employment rate,2019,2019,82.2
ISL,Iceland,NB,Native-born,WMN,Women,N_RATE,Employment rate,2020,2020,78.1
ISL,Iceland,NB,Native-born,WMN,Women,N_RATE,Employment rate,2021,2021,77.9
ISL,Iceland,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2011,2011,5.8
ISL,Iceland,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2012,2012,5.2
ISL,Iceland,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2013,2013,4.9
ISL,Iceland,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2014,2014,4.5
ISL,Iceland,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2015,2015,4
ISL,Iceland,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2016,2016,3.1
ISL,Iceland,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2017,2017,2.8
ISL,Iceland,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2018,2018,2.3
ISL,Iceland,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2019,2019,3.1
ISL,Iceland,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2020,2020,4.6
ISL,Iceland,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2021,2021,5.2
ISL,Iceland,NB,Native-born,WMN,Women,P_RATE,Participation rate,2011,2011,81.5
ISL,Iceland,NB,Native-born,WMN,Women,P_RATE,Participation rate,2012,2012,82.5
ISL,Iceland,NB,Native-born,WMN,Women,P_RATE,Participation rate,2013,2013,83.2
ISL,Iceland,NB,Native-born,WMN,Women,P_RATE,Participation rate,2014,2014,84.4
ISL,Iceland,NB,Native-born,WMN,Women,P_RATE,Participation rate,2015,2015,86.3
ISL,Iceland,NB,Native-born,WMN,Women,P_RATE,Participation rate,2016,2016,86.2
ISL,Iceland,NB,Native-born,WMN,Women,P_RATE,Participation rate,2017,2017,85.4
ISL,Iceland,NB,Native-born,WMN,Women,P_RATE,Participation rate,2018,2018,84.9
ISL,Iceland,NB,Native-born,WMN,Women,P_RATE,Participation rate,2019,2019,84.8
ISL,Iceland,NB,Native-born,WMN,Women,P_RATE,Participation rate,2020,2020,82
ISL,Iceland,NB,Native-born,WMN,Women,P_RATE,Participation rate,2021,2021,82.2
ISL,Iceland,NB,Native-born,TOT,Total,N_RATE,Employment rate,2011,2011,78.7
ISL,Iceland,NB,Native-born,TOT,Total,N_RATE,Employment rate,2012,2012,79.8
ISL,Iceland,NB,Native-born,TOT,Total,N_RATE,Employment rate,2013,2013,81.2
ISL,Iceland,NB,Native-born,TOT,Total,N_RATE,Employment rate,2014,2014,83.1
ISL,Iceland,NB,Native-born,TOT,Total,N_RATE,Employment rate,2015,2015,85.2
ISL,Iceland,NB,Native-born,TOT,Total,N_RATE,Employment rate,2016,2016,86.6
ISL,Iceland,NB,Native-born,TOT,Total,N_RATE,Employment rate,2017,2017,85.9
ISL,Iceland,NB,Native-born,TOT,Total,N_RATE,Employment rate,2018,2018,85.4
ISL,Iceland,NB,Native-born,TOT,Total,N_RATE,Employment rate,2019,2019,84.3
ISL,Iceland,NB,Native-born,TOT,Total,N_RATE,Employment rate,2020,2020,81
ISL,Iceland,NB,Native-born,TOT,Total,N_RATE,Employment rate,2021,2021,80.5
ISL,Iceland,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2011,2011,6.7
ISL,Iceland,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2012,2012,5.7
ISL,Iceland,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2013,2013,5.1
ISL,Iceland,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2014,2014,4.8
ISL,Iceland,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2015,2015,3.9
ISL,Iceland,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2016,2016,3
ISL,Iceland,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2017,2017,2.8
ISL,Iceland,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2018,2018,2.5
ISL,Iceland,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2019,2019,3.5
ISL,Iceland,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2020,2020,4.6
ISL,Iceland,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2021,2021,5.2
ISL,Iceland,NB,Native-born,TOT,Total,P_RATE,Participation rate,2011,2011,84.4
ISL,Iceland,NB,Native-born,TOT,Total,P_RATE,Participation rate,2012,2012,84.6
ISL,Iceland,NB,Native-born,TOT,Total,P_RATE,Participation rate,2013,2013,85.6
ISL,Iceland,NB,Native-born,TOT,Total,P_RATE,Participation rate,2014,2014,87.2
ISL,Iceland,NB,Native-born,TOT,Total,P_RATE,Participation rate,2015,2015,88.6
ISL,Iceland,NB,Native-born,TOT,Total,P_RATE,Participation rate,2016,2016,89.3
ISL,Iceland,NB,Native-born,TOT,Total,P_RATE,Participation rate,2017,2017,88.4
ISL,Iceland,NB,Native-born,TOT,Total,P_RATE,Participation rate,2018,2018,87.6
ISL,Iceland,NB,Native-born,TOT,Total,P_RATE,Participation rate,2019,2019,87.4
ISL,Iceland,NB,Native-born,TOT,Total,P_RATE,Participation rate,2020,2020,85.1
ISL,Iceland,NB,Native-born,TOT,Total,P_RATE,Participation rate,2021,2021,84.9
IRL,Ireland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2011,2011,62.3
IRL,Ireland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2012,2012,62.3
IRL,Ireland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2013,2013,64.6
IRL,Ireland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2014,2014,66.5
IRL,Ireland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2015,2015,68.4
IRL,Ireland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2016,2016,69.4
IRL,Ireland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2017,2017,72
IRL,Ireland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2018,2018,72.8
IRL,Ireland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2019,2019,73.7
IRL,Ireland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2020,2020,71.2
IRL,Ireland,NB,Native-born,MEN,Men,N_RATE,Employment rate,2021,2021,73.1
IRL,Ireland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2011,2011,17.8
IRL,Ireland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2012,2012,17.8
IRL,Ireland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2013,2013,15
IRL,Ireland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2014,2014,13
IRL,Ireland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2015,2015,10.7
IRL,Ireland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2016,2016,9.2
IRL,Ireland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2017,2017,7.1
IRL,Ireland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2018,2018,5.8
IRL,Ireland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2019,2019,5.3
IRL,Ireland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2020,2020,5.5
IRL,Ireland,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2021,2021,6.1
IRL,Ireland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2011,2011,75.8
IRL,Ireland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2012,2012,75.8
IRL,Ireland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2013,2013,76
IRL,Ireland,NB,Native-born,MEN,Men,P_RATE,Participation rate,2014,2014,76.4
